sale_id,licenses_bought,account_id,account_holder,company,trial_period,account_renewed,sale_date,intended_use,organization_size,budget,account_plan
3204,22,C5090,Jeffrey Vasquez,Estrada-Ward,False,True,2023-06-24,Data Analysis,80,5697.0,basic
3205,14,C3005,Mark Carney,Sims PLC,False,True,2023-06-25,Data Management,37,1924.0,basic
3206,49,C4053,Brett Anderson,"Curry, Howard and Harvey",True,False,2023-06-26,Data Management,104,9524.0,basic
3207,35,C3056,Gary Elliott,"George, Young and Jones",True,False,2023-06-26,Tracking KPIs,89,7937.0,basic
3208,1,I8014,Pam Huerta,Pam Huerta,False,True,2023-06-26,Personal,1,79.99,individual
3209,3,C2831,Julie Barnes,Anderson and Sons,True,False,2023-06-27,Data Management,6,2717.0,basic
3210,94,C1187,Dennis Peterson,Mathis-Zhang,True,False,2023-06-27,Data Analysis,133,8793.0,pro
3211,14,C6275,Julia Jones,"Rios, Ferguson and Flynn",True,False,2023-06-28,Data Analysis,30,1432.0,basic
3212,6,C6655,Joseph Hardin,Miller LLC,True,False,2023-06-29,Data Analysis,9,1405.0,basic
3213,9,C8071,Rachel Swanson,Green PLC,True,False,2023-06-29,Tracking KPIs,16,3522.0,basic
3214,323,C8460,Matthew Bell,Galvan and Sons,True,False,2023-06-29,Data Management,765,19807.0,pro
3215,16,C4935,Shelby Butler,"Brown, Gibson and Reeves",False,True,2023-06-30,Tracking KPIs,73,7005.0,basic
3216,94,C6549,Heather Frank,Duran-Carter,True,False,2023-06-30,Data Management,233,14486.0,pro
3217,1,I8710,Melissa Bridges,Melissa Bridges,True,False,2023-06-30,Personal,1,79.99,individual
3218,35,C5542,Angela Mccall,Warner LLC,True,False,2023-06-30,Data Analysis,149,6667.0,basic
3219,34,C6858,Eric Richardson,Cisneros-Thompson,False,True,2023-06-30,Data Analysis,49,2551.0,basic
3220,452,C2596,Jennifer Holden,Reynolds Ltd,True,False,2023-07-01,Data Management,1624,22581.0,pro
3221,93,C3435,Jason Reyes,"Savage, Vazquez and Cox",True,False,2023-07-01,Data Management,250,12529.0,pro
3222,50,C7424,Terri Booker,"Mullins, Barr and Reynolds",False,True,2023-07-02,Tracking KPIs,215,9134.0,pro
3223,53,C7424,Terri Booker,"Mullins, Barr and Reynolds",False,True,2023-07-02,Tracking KPIs,145,8986.0,pro
3224,47,C2912,Joel Hartman,Sexton-Dillon,False,True,2023-07-02,Data Analysis,67,6691.0,basic
3225,62,C7424,Terri Booker,"Mullins, Barr and Reynolds",False,True,2023-07-02,Tracking KPIs,129,8505.0,pro
3226,8,C2912,Joel Hartman,Sexton-Dillon,False,True,2023-07-02,Data Analysis,42,6238.0,basic
3227,16,C2912,Joel Hartman,Sexton-Dillon,False,True,2023-07-02,Data Analysis,66,6564.0,basic
3228,41,C1754,Evan Baker,"Gonzalez, Ware and Jackson",False,True,2023-07-03,Data Analysis,139,5865.0,basic
3229,32,C1754,Evan Baker,"Gonzalez, Ware and Jackson",False,True,2023-07-03,Data Analysis,162,5777.0,basic
3230,9,C1231,Jason May,Ryan Inc,True,False,2023-07-05,Tracking KPIs,21,1409.0,basic
3231,48,C4022,Matthew Garcia,"Massey, Thomas and Shaffer",True,False,2023-07-05,Data Analysis,77,5263.0,basic
3232,1,I2873,David Wallace,David Wallace,False,True,2023-07-06,Personal,1,79.99,individual
3233,1,I2873,David Wallace,David Wallace,False,True,2023-07-06,Personal,1,79.99,individual
3234,270,C1301,Alice Lee,Ford Group,True,False,2023-07-06,Data Analysis,410,12019.0,pro
3235,3,C2551,Christine Mcknight,Solomon Group,True,False,2023-07-07,Tracking KPIs,9,2677.0,basic
3236,5,C7489,Jeremy Tran,Jackson and Sons,True,False,2023-07-07,Accounting,32,2954.0,basic
3237,4,C1225,Nicole Cobb,Hampton Group,True,False,2023-07-08,Tracking KPIs,11,3812.0,basic
3238,1,I5994,Andrew Lynch,Andrew Lynch,True,False,2023-07-08,Personal,1,79.99,individual
3239,6,C9031,Spencer Gomez,Stone Inc,True,False,2023-07-09,Data Analysis,12,2154.0,basic
3240,22,C6474,Andrew Crawford,"Clayton, Perry and Gardner",True,False,2023-07-10,Data Management,70,8109.0,basic
3241,1,I6372,Carlos Pham,Carlos Pham,False,True,2023-07-10,Personal,1,79.99,individual
3242,59,C3271,Christopher Young,Wallace-Torres,False,True,2023-07-10,Data Management,137,9246.0,pro
3243,46,C8286,Katherine Thompson,"Baker, Newton and Davis",True,False,2023-07-10,Data Management,103,5344.0,basic
3244,13,C8240,Amanda Simon,Pearson-Thompson,True,False,2023-07-10,Data Analysis,29,1603.0,basic
3245,415,C3157,Roy Reed,Simmons Ltd,True,False,2023-07-11,Data Analysis,730,14595.0,pro
3246,50,C1733,Kimberly Hines,Johnson Ltd,True,False,2023-07-11,Tracking KPIs,135,9078.0,pro
3247,29,C2830,Michael Brown,Roberts-Bailey,False,True,2023-07-13,Data Analysis,102,1270.0,basic
3248,47,C2830,Michael Brown,Roberts-Bailey,False,True,2023-07-13,Data Analysis,114,1313.0,basic
3249,36,C2830,Michael Brown,Roberts-Bailey,False,True,2023-07-13,Data Analysis,52,1165.0,basic
3250,35,C2830,Michael Brown,Roberts-Bailey,False,True,2023-07-13,Data Analysis,85,1192.0,basic
3251,39,C7623,Samuel Lewis,Horton-Morales,True,False,2023-07-14,Tracking KPIs,121,9953.0,basic
3252,1,I4584,Elizabeth Graham,Elizabeth Graham,False,True,2023-07-15,Personal,1,79.99,individual
3253,362,C7431,Travis Cox,Brown-Horton,True,False,2023-07-15,Data Analysis,700,13748.0,pro
3254,1,I4584,Elizabeth Graham,Elizabeth Graham,False,True,2023-07-15,Personal,1,79.99,individual
3255,8,C5374,Amanda Lynch,Madden-Powell,True,False,2023-07-16,Tracking KPIs,36,4030.0,basic
3256,28,C6064,Monique Hodge,Shannon Ltd,False,True,2023-07-17,Tracking KPIs,80,17031.0,basic
3257,137,C6064,Monique Hodge,Shannon Ltd,False,True,2023-07-17,Tracking KPIs,407,16410.0,pro
3258,124,C6064,Monique Hodge,Shannon Ltd,False,True,2023-07-17,Tracking KPIs,276,15181.0,pro
3259,1,I4172,Jerry Baker,Jerry Baker,True,False,2023-07-17,Personal,1,79.99,individual
3260,70,C6064,Monique Hodge,Shannon Ltd,False,True,2023-07-17,Tracking KPIs,291,14484.0,pro
3261,160,C7381,Derek Mcintyre,Gardner and Sons,True,False,2023-07-18,Tracking KPIs,794,18786.0,pro
3262,245,C5154,Sean Kennedy,"Alvarez, Page and Sutton",True,False,2023-07-18,Data Management,451,15335.0,pro
3263,31,C8024,Michelle Escobar,"Martinez, Murphy and Ballard",True,False,2023-07-19,Tracking KPIs,110,6958.0,basic
3264,191,C7203,Juan Everett,Edwards-Warner,True,False,2023-07-20,Tracking KPIs,410,17235.0,pro
3265,1,I2943,Robert Bryant,Robert Bryant,True,False,2023-07-20,Personal,1,79.99,individual
3266,13,C6803,Steven Montgomery,Woods-Burgess,True,False,2023-07-22,Data Management,49,1297.0,basic
3267,23,C8412,William Richards,Saunders-Nolan,True,False,2023-07-24,Data Analysis,97,6986.0,basic
3268,11,C5470,Kaitlyn Guerrero,Garza-White,True,False,2023-07-25,Data Management,44,1849.0,basic
3269,107,C3104,Katherine Schmidt,"Coleman, Jones and Murphy",True,False,2023-07-25,Tracking KPIs,440,19002.0,pro
3270,55,C8993,Mary Thompson,Rodriguez-Johnson,True,False,2023-07-26,Tracking KPIs,133,9025.0,pro
3271,43,C4551,Carlos Rodriguez,Munoz LLC,False,True,2023-07-26,Data Management,222,7756.0,basic
3272,27,C4551,Carlos Rodriguez,Munoz LLC,False,True,2023-07-26,Data Management,100,7254.0,basic
3273,39,C4551,Carlos Rodriguez,Munoz LLC,False,True,2023-07-26,Data Management,166,7572.0,basic
3274,63,C4548,Brittany Collins,Lam and Sons,False,True,2023-07-28,Data Analysis,172,10039.0,pro
3275,11,C5757,Melissa Gordon,Stewart Inc,True,False,2023-07-28,Data Analysis,22,1091.0,basic
3276,54,C8329,Louis Brown,"Erickson, Adams and Cannon",False,True,2023-07-29,Data Management,174,7813.0,pro
3277,21,C9031,Joanna Peterson,Walker-Jones,True,False,2023-07-29,Data Analysis,80,6241.0,basic
3278,331,C4007,Valerie Randolph,Walters Group,True,False,2023-07-29,Data Analysis,589,11155.0,pro
3279,5,C5509,Victor Gomez,Smith LLC,True,False,2023-07-29,Data Management,15,3808.0,basic
3280,56,C8329,Louis Brown,"Erickson, Adams and Cannon",False,True,2023-07-29,Data Management,96,6658.0,pro
3281,68,C3006,Timothy Alexander,Jenkins and Sons,True,False,2023-07-29,Data Analysis,133,9058.0,pro
3282,48,C8329,Louis Brown,"Erickson, Adams and Cannon",False,True,2023-07-29,Data Management,153,7439.0,basic
3283,24,C8329,Louis Brown,"Erickson, Adams and Cannon",False,True,2023-07-29,Data Management,108,7009.0,basic
3284,312,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1163,20019.0,pro
3285,297,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1105,17106.0,pro
3286,594,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1052,18071.0,advanced
3287,346,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1285,20213.0,pro
3288,373,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1157,19011.0,pro
3289,584,C6403,Jessica Parker,Little-Zavala,False,True,2023-07-30,Data Management,1030,16389.0,advanced
3290,13,C3349,Julie Cruz,Jones-Murphy,True,False,2023-07-31,Data Analysis,27,4487.0,basic
3291,6,C5510,Amanda White,"Williams, Wilson and Thomas",True,False,2023-07-31,Accounting,59,5536.0,basic
3292,55,C4353,Daniel Smith,Bradshaw Ltd,False,True,2023-08-01,Data Management,125,10063.0,pro
3293,51,C8105,Alexis Shaw,Cox Inc,True,False,2023-08-01,Accounting,391,15027.0,pro
3294,45,C5921,Joshua Barrera,Delgado-Marquez,True,False,2023-08-01,Tracking KPIs,95,9163.0,basic
3295,4,C6643,Joseph Russell,Mack-Arnold,False,True,2023-08-03,Tracking KPIs,7,4218.0,basic
3296,105,C5464,Todd Green,Callahan-Morgan,True,False,2023-08-03,Data Analysis,279,16007.0,pro
3297,998,C5408,Ryan Mccormick,"Anderson, Sweeney and Williams",False,True,2023-08-04,Tracking KPIs,1900,21083.0,advanced
3298,14,C2072,Bruce Patel,"Kelly, Reese and Frazier",True,False,2023-08-04,Data Analysis,22,2671.0,basic
3299,67,C3040,Colin Jordan,Freeman-Allen,True,False,2023-08-04,Data Analysis,324,9507.0,pro
3300,494,C5408,Ryan Mccormick,"Anderson, Sweeney and Williams",False,True,2023-08-04,Tracking KPIs,1882,21449.0,pro
3301,21,C4811,Diana Ryan,Gallagher-Hunt,False,True,2023-08-05,Data Analysis,137,7457.0,basic
3302,48,C4811,Diana Ryan,Gallagher-Hunt,False,True,2023-08-05,Data Analysis,70,7697.0,basic
3303,55,C3443,Dana Wilkinson,Andrews-Smith,False,True,2023-08-06,Data Analysis,82,6368.0,pro
3304,13,C8459,Douglas Skinner,Andrews Inc,True,False,2023-08-07,Accounting,96,9224.0,basic
3305,180,C2801,Ryan Armstrong,Hernandez Inc,True,False,2023-08-07,Tracking KPIs,788,18240.0,pro
3306,953,C3963,Martha Ramos,Morgan PLC,True,False,2023-08-08,Data Analysis,1575,21850.0,advanced
3307,15,C5890,Peter Allen,Brooks PLC,False,True,2023-08-08,Data Analysis,59,4962.0,basic
3308,73,C1404,Jonathan Meza,"Preston, Williams and Miller",True,False,2023-08-08,Data Analysis,110,8154.0,pro
3309,65,C2310,Stacy Jones,"Goodman, Barnes and Barnett",True,False,2023-08-08,Data Management,318,12655.0,pro
3310,53,C5890,Peter Allen,Brooks PLC,False,True,2023-08-08,Data Analysis,72,6155.0,pro
3311,31,C5890,Peter Allen,Brooks PLC,False,True,2023-08-08,Data Analysis,61,5794.0,basic
3312,23,C6793,Ricardo Thomas,Humphrey-Montgomery,False,True,2023-08-08,Data Management,76,6108.0,basic
3313,34,C5890,Peter Allen,Brooks PLC,False,True,2023-08-08,Data Analysis,73,5598.0,basic
3314,16,C5890,Peter Allen,Brooks PLC,False,True,2023-08-08,Data Analysis,64,5260.0,basic
3315,1,I5050,Troy Johnson,Troy Johnson,True,False,2023-08-08,Personal,1,79.99,individual
3316,42,C3454,Brenda Fox,Ali Group,True,False,2023-08-09,Data Management,109,4743.0,basic
3317,191,C2765,Kyle Butler,Freeman PLC,True,False,2023-08-09,Data Analysis,651,12867.0,pro
3318,27,C8612,Gilbert Wilcox,Hutchinson Inc,True,False,2023-08-09,Tracking KPIs,65,9474.0,basic
3319,456,C7273,Erik Mcfarland,Carr Ltd,True,False,2023-08-09,Data Analysis,851,19349.0,pro
3320,357,C2474,Michelle Vargas,Quinn-Barnes,True,False,2023-08-09,Data Management,1361,19279.0,pro
3321,70,C6387,Ronald Ball,Jenkins LLC,True,False,2023-08-09,Data Analysis,104,4500.0,pro
3322,12,C9357,Lisa Hernandez,Hammond-Mccall,True,False,2023-08-10,Tracking KPIs,24,2322.0,basic
3323,54,C6778,Daniel Pennington,Patel LLC,True,False,2023-08-10,Data Management,132,8505.0,pro
3324,207,C6115,Donna Fischer,Russell Ltd,True,False,2023-08-10,Tracking KPIs,721,13772.0,pro
3325,49,C1856,Rebecca Ellis,"Dunn, Acosta and Johnson",True,False,2023-08-11,Data Analysis,119,7556.0,basic
3326,206,C2137,Jay Leonard,Arellano PLC,True,False,2023-08-11,Data Analysis,381,18722.0,pro
3327,227,C6442,Mark Nixon,"Smith, Williams and Nelson",False,True,2023-08-12,Data Management,716,12593.0,pro
3328,13,C6201,Brandi Elliott,Greene-Daniels,False,True,2023-08-12,Data Analysis,40,1857.0,basic
3329,695,C6033,Shelby Foster,Mason-Wagner,False,True,2023-08-12,Data Management,1369,25434.0,advanced
3330,71,C5472,Jillian Lee,Perkins-Duncan,True,False,2023-08-12,Accounting,511,15840.0,pro
3331,599,C4048,Patricia Peterson,Klein Group,False,True,2023-08-12,Data Analysis,869,9992.0,advanced
3332,68,C3026,Samantha Padilla,"Love, Fowler and Parks",True,False,2023-08-12,Tracking KPIs,133,7055.0,pro
3333,258,C7108,Katherine Morrison,Robles-Wilson,True,False,2023-08-13,Data Analysis,691,16039.0,pro
3334,42,C7495,Randy Decker,Rodriguez-Vargas,False,True,2023-08-13,Tracking KPIs,119,8848.0,basic
3335,11,C7495,Randy Decker,Rodriguez-Vargas,False,True,2023-08-13,Tracking KPIs,29,10081.0,basic
3336,14,C7495,Randy Decker,Rodriguez-Vargas,False,True,2023-08-13,Tracking KPIs,38,9612.0,basic
3337,948,C6166,Christina Case,"Hughes, Ayala and Patterson",False,True,2023-08-13,Data Analysis,1271,24067.0,advanced
3338,10,C7495,Randy Decker,Rodriguez-Vargas,False,True,2023-08-13,Tracking KPIs,28,9288.0,basic
3339,24,C7495,Randy Decker,Rodriguez-Vargas,False,True,2023-08-13,Tracking KPIs,76,8362.0,basic
3340,18,C8465,Laura Barry,Wade PLC,True,False,2023-08-13,Tracking KPIs,41,3582.0,basic
3341,1,I1179,Terri Farmer,Terri Farmer,True,False,2023-08-14,Personal,1,79.99,individual
3342,64,C4877,Barry Carroll,Gutierrez-Herrera,False,True,2023-08-14,Data Management,154,7014.0,pro
3343,11,C5473,Erin Grant,"Reyes, Myers and Gonzalez",True,False,2023-08-14,Data Analysis,33,3095.0,basic
3344,119,C1116,Jennifer Newton,"Rodriguez, Moreno and Wright",True,False,2023-08-15,Data Management,546,13713.0,pro
3345,35,C6722,Katherine Klein,Zimmerman-Jacobs,False,True,2023-08-16,Data Management,172,6298.0,basic
3346,378,C4659,Matthew Baker,"Sims, Coleman and Hernandez",False,True,2023-08-16,Data Analysis,2102,24720.0,pro
3347,13,C1089,Angela Rodriguez,Smith-Newman,False,True,2023-08-16,Data Management,67,2138.0,basic
3348,16,C1089,Angela Rodriguez,Smith-Newman,False,True,2023-08-16,Data Management,74,2138.0,basic
3349,11,C8611,Kimberly Gonzalez,Long-Hood,True,False,2023-08-16,Data Management,33,3635.0,basic
3350,639,C4659,Matthew Baker,"Sims, Coleman and Hernandez",False,True,2023-08-16,Data Analysis,2340,28044.0,advanced
3351,505,C4659,Matthew Baker,"Sims, Coleman and Hernandez",False,True,2023-08-16,Data Analysis,2132,26226.0,advanced
3352,23,C6389,Amanda Gilbert,"Mcguire, Robinson and Edwards",False,True,2023-08-16,Tracking KPIs,112,4787.0,basic
3353,728,C4659,Matthew Baker,"Sims, Coleman and Hernandez",False,True,2023-08-16,Data Analysis,2210,32190.0,advanced
3354,886,C4659,Matthew Baker,"Sims, Coleman and Hernandez",False,True,2023-08-16,Data Analysis,2300,29782.0,advanced
3355,15,C3752,Jessica Nolan,Parker-Pollard,False,True,2023-08-17,Tracking KPIs,68,12610.0,basic
3356,45,C5900,Frank Scott,Novak Ltd,True,False,2023-08-17,Tracking KPIs,148,8711.0,basic
3357,11,C3752,Jessica Nolan,Parker-Pollard,False,True,2023-08-17,Tracking KPIs,41,11576.0,basic
3358,62,C3752,Jessica Nolan,Parker-Pollard,False,True,2023-08-17,Tracking KPIs,190,11254.0,pro
3359,83,C3752,Jessica Nolan,Parker-Pollard,False,True,2023-08-17,Tracking KPIs,166,10391.0,pro
3360,288,C1106,Christopher Smith,Snyder-May,True,False,2023-08-18,Data Analysis,471,15029.0,pro
3361,35,C4276,David Simon,Moreno Group,True,False,2023-08-18,Tracking KPIs,124,8164.0,basic
3362,557,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1088,20732.0,advanced
3363,1,I3304,Joshua Moore,Joshua Moore,False,True,2023-08-19,Personal,1,79.99,individual
3364,396,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1148,23878.0,pro
3365,251,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,832,17517.0,pro
3366,654,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1219,21447.0,advanced
3367,219,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,686,19092.0,pro
3368,602,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1329,25014.0,advanced
3369,550,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,835,19592.0,advanced
3370,285,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1194,22308.0,pro
3371,476,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,1242,23125.0,pro
3372,603,C7979,Valerie Perry,Torres Group,False,True,2023-08-19,Data Analysis,807,18439.0,advanced
3373,44,C3237,Cody Mercado,Santiago-Tran,False,True,2023-08-20,Data Management,124,10712.0,basic
3374,42,C3237,Cody Mercado,Santiago-Tran,False,True,2023-08-20,Data Management,88,10396.0,basic
3375,51,C3237,Cody Mercado,Santiago-Tran,False,True,2023-08-20,Data Management,126,10070.0,pro
3376,78,C7690,Elizabeth Gilmore,"Larson, Turner and Kennedy",True,False,2023-08-20,Data Analysis,135,9708.0,pro
3377,520,C5369,Kyle Bell,Garcia and Sons,True,False,2023-08-21,Data Management,1900,23742.0,advanced
3378,7,C5214,Patricia Mosley,"Mcmahon, Johnson and Trujillo",False,True,2023-08-21,Data Analysis,31,2629.0,basic
3379,7,C5214,Patricia Mosley,"Mcmahon, Johnson and Trujillo",False,True,2023-08-21,Data Analysis,11,3068.0,basic
3380,11,C5214,Patricia Mosley,"Mcmahon, Johnson and Trujillo",False,True,2023-08-21,Data Analysis,18,2806.0,basic
3381,48,C8007,Christina Murphy,Stokes PLC,False,True,2023-08-21,Data Management,176,5939.0,basic
3382,4,C5214,Patricia Mosley,"Mcmahon, Johnson and Trujillo",False,True,2023-08-21,Data Analysis,9,2927.0,basic
3383,66,C8007,Christina Murphy,Stokes PLC,False,True,2023-08-21,Data Management,232,6157.0,pro
3384,47,C8007,Christina Murphy,Stokes PLC,False,True,2023-08-21,Data Management,102,5224.0,basic
3385,93,C8007,Christina Murphy,Stokes PLC,False,True,2023-08-21,Data Management,319,6378.0,pro
3386,51,C8007,Christina Murphy,Stokes PLC,False,True,2023-08-21,Data Management,147,5549.0,pro
3387,1,I8106,Jamie Mcdonald,Jamie Mcdonald,True,False,2023-08-22,Personal,1,79.99,individual
3388,22,C6190,Sydney Hogan,Holt-Andrews,True,False,2023-08-22,Data Analysis,61,6391.0,basic
3389,22,C1097,Laura Gates,Brennan-Villegas,True,False,2023-08-23,Accounting,104,4526.0,basic
3390,19,C1759,Denise Rivera,"Hoffman, Johnson and Smith",True,False,2023-08-23,Data Management,43,4732.0,basic
3391,1,I6434,Rachel Le,Rachel Le,False,True,2023-08-24,Personal,1,79.99,individual
3392,1,I6434,Rachel Le,Rachel Le,False,True,2023-08-24,Personal,1,79.99,individual
3393,36,C7808,Caitlyn Carter,Wilkinson Inc,True,False,2023-08-25,Data Analysis,74,7439.0,basic
3394,62,C6670,Sheila Young,Hall-Duran,False,True,2023-08-25,Data Analysis,140,5697.0,pro
3395,44,C2976,Michael Wilson,Howard-Alvarez,True,False,2023-08-25,Tracking KPIs,102,9169.0,basic
3396,163,C2848,Joseph Harvey,Matthews Group,True,False,2023-08-26,Data Analysis,301,11082.0,pro
3397,40,C5151,Nathaniel Freeman,Green Ltd,False,True,2023-08-26,Tracking KPIs,116,8985.0,basic
3398,4,C5151,Nathaniel Freeman,Green Ltd,False,True,2023-08-26,Tracking KPIs,14,9403.0,basic
3399,11,C7227,Charles Rodriguez,Baker Group,False,True,2023-08-27,Data Analysis,27,5095.0,basic
3400,16,C7227,Charles Rodriguez,Baker Group,False,True,2023-08-27,Data Analysis,34,5318.0,basic
3401,36,C5209,Christopher Smith,"Rojas, Hayes and Owens",True,False,2023-08-28,Accounting,121,8429.0,basic
3402,28,C7989,Francisco Stanton,Ray Inc,True,False,2023-08-29,Data Analysis,76,4576.0,basic
3403,41,C8548,Tyler Phillips,"Wilkerson, Cooper and Jackson",True,False,2023-08-29,Data Analysis,79,7940.0,basic
3404,18,C8670,Jessica Mcknight,Davis-Harris,False,True,2023-08-29,Accounting,116,10351.0,basic
3405,56,C7693,Connie Murillo,Calderon-Luna,False,True,2023-08-30,Data Management,125,8615.0,pro
3406,888,C7083,Chad Christensen,"Jones, Griffin and Wagner",False,True,2023-08-30,Data Analysis,1495,26961.0,advanced
3407,276,C7083,Chad Christensen,"Jones, Griffin and Wagner",False,True,2023-08-30,Data Analysis,1448,24085.0,pro
3408,503,C7083,Chad Christensen,"Jones, Griffin and Wagner",False,True,2023-08-30,Data Analysis,1372,25218.0,advanced
3409,873,C7083,Chad Christensen,"Jones, Griffin and Wagner",False,True,2023-08-30,Data Analysis,1373,26517.0,advanced
3410,4,C4740,Tammy Lamb,"Frederick, Mason and Mcdaniel",True,False,2023-08-30,Accounting,13,1985.0,basic
3411,25,C8319,Paul Hughes,Mendoza Ltd,False,True,2023-09-02,Data Management,75,8558.0,basic
3412,29,C8319,Paul Hughes,Mendoza Ltd,False,True,2023-09-02,Data Management,69,8909.0,basic
3413,37,C9025,Amanda Roberts,"Salinas, Monroe and Oliver",True,False,2023-09-02,Tracking KPIs,74,5026.0,basic
3414,21,C9527,Denise Smith,"Scott, Green and Wilson",True,False,2023-09-02,Tracking KPIs,75,7461.0,basic
3415,36,C3802,Margaret Smith,Griffin-Green,True,False,2023-09-03,Data Management,104,6383.0,basic
3416,308,C3547,Brian Gilmore,"Jenkins, Miller and Stone",False,True,2023-09-04,Tracking KPIs,753,21859.0,pro
3417,1,I6006,Joshua Alvarez,Joshua Alvarez,True,False,2023-09-04,Personal,1,79.99,individual
3418,139,C1882,Jason Benton,Soto-Joseph,True,False,2023-09-06,Tracking KPIs,442,12709.0,pro
3419,25,C9535,Sarah Garcia,Conway and Sons,False,True,2023-09-06,Data Management,53,2648.0,basic
3420,20,C9535,Sarah Garcia,Conway and Sons,False,True,2023-09-06,Data Management,53,2560.0,basic
3421,420,C9895,Amanda Palmer,Campbell and Sons,True,False,2023-09-07,Data Analysis,672,18095.0,pro
3422,20,C5543,Tara Davis,Taylor-Horton,True,False,2023-09-07,Data Analysis,42,1378.0,basic
3423,43,C8160,Christopher Sutton,"Jones, Hamilton and Glenn",True,False,2023-09-08,Data Analysis,57,8214.0,basic
3424,9,C8423,James Thomas,Harrison-Rivera,False,True,2023-09-09,Data Analysis,34,6194.0,basic
3425,16,C8423,James Thomas,Harrison-Rivera,False,True,2023-09-09,Data Analysis,41,6576.0,basic
3426,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3427,1,I5189,Miranda Black,Miranda Black,True,False,2023-09-10,Personal,1,79.99,individual
3428,251,C6898,Tracy Schroeder,"Reed, Miles and Griffin",False,True,2023-09-10,Tracking KPIs,719,10948.0,pro
3429,513,C5482,Andrew West,"Weiss, Hebert and Jimenez",False,True,2023-09-10,Tracking KPIs,1757,21586.0,advanced
3430,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3431,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3432,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3433,1,I7317,Cory Irwin,Cory Irwin,True,False,2023-09-10,Personal,1,79.99,individual
3434,16,C4267,Kimberly Watkins,Rice Ltd,False,True,2023-09-10,Tracking KPIs,56,7680.0,basic
3435,35,C4267,Kimberly Watkins,Rice Ltd,False,True,2023-09-10,Tracking KPIs,66,7184.0,basic
3436,16,C4267,Kimberly Watkins,Rice Ltd,False,True,2023-09-10,Tracking KPIs,72,6826.0,basic
3437,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3438,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3439,262,C6898,Tracy Schroeder,"Reed, Miles and Griffin",False,True,2023-09-10,Tracking KPIs,751,11714.0,pro
3440,1,I6640,Jonathan Gibson,Jonathan Gibson,False,True,2023-09-10,Personal,1,79.99,individual
3441,237,C6898,Tracy Schroeder,"Reed, Miles and Griffin",False,True,2023-09-10,Tracking KPIs,701,10714.0,pro
3442,25,C8162,Robert Martin,Lucas-Miller,False,True,2023-09-11,Tracking KPIs,93,7240.0,basic
3443,311,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1138,20118.0,pro
3444,527,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1066,18302.0,advanced
3445,419,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1073,19026.0,pro
3446,205,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1188,23691.0,pro
3447,685,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1110,22257.0,advanced
3448,475,C8079,Brian Thomas,Cohen Group,False,True,2023-09-12,Data Analysis,1066,21079.0,pro
3449,14,C6617,Stephanie Rodgers,Schmidt-Walters,True,False,2023-09-13,Data Management,46,1645.0,basic
3450,510,C1349,Melissa Carr,Bailey-Harris,True,False,2023-09-14,Data Management,1113,22958.0,advanced
3451,322,C7576,Shannon Rose,Mcmahon Group,False,True,2023-09-14,Accounting,1664,24150.0,pro
3452,268,C2909,Jeffrey Brown,Sullivan Ltd,False,True,2023-09-15,Data Analysis,458,10242.0,pro
3453,143,C2336,Amy Baker,Eaton Ltd,True,False,2023-09-15,Data Analysis,258,15211.0,pro
3454,22,C2724,Samuel Navarro,"Bowers, Reynolds and Gardner",True,False,2023-09-17,Accounting,214,17454.0,basic
